"","type","variable","obs","pred"
"6096...25027","calibration","pH",4.19999981,3.92903666914695
"6624...25028","calibration","pH",4,4.12125559359133
"5017...25029","calibration","pH",4.80000019,4.20621815656949
"7725...25030","calibration","pH",5.0999999,5.46479916987671
"4873...25031","calibration","pH",3.70000005,3.68475201995478
"5983...25032","calibration","pH",4.9000001,5.10802438021546
"8070...25033","calibration","pH",3.79999995,3.85128562023582
"4872...25034","calibration","pH",3.5,3.51072987976477
"5019","calibration","pH",4.9000001,5.01921058171764
"5897","calibration","pH",6.0999999,5.59711555238508
"7736","calibration","pH",5.30000019,5.05553077899844
"4874...25038","calibration","pH",3.9000001,4.05819613913629
"5701","calibration","pH",5,5.50235299116847
"5986","calibration","pH",5.19999981,5.23354513066215
"5022","calibration","pH",4.9000001,3.64351957298871
"5018","calibration","pH",4.4000001,4.48304234863073
"7734","calibration","pH",4.5999999,4.83643426186774
"5887","calibration","pH",5.5,6.00767700455181
"5702","calibration","pH",4.5,4.60926772777137
"5888","calibration","pH",5.4000001,5.69279002498903
"7225","calibration","pH",5,5.58870529430659
"3924...25048","validation","pH",5.9000001,6.07589107479194
"5807...25049","validation","pH",7.30000019,7.07673961658795
"8059...25050","validation","pH",6.3,6.31220743641163
"8319...25051","validation","pH",6,6.09372661142988
"6301...25052","validation","pH",6.19999981,6.35027161683874
"5141...25053","validation","pH",5.4000001,5.26878146626237
"1280...25054","validation","pH",6,5.97558333436698
"6988...25055","validation","pH",5.5999999,5.56623815901852
"4614...25056","validation","pH",5,5.33702715019627
"6184...25057","validation","pH",7.80000019,6.95561562639865
"5132...25058","validation","pH",5.0999999,5.66763120169021
"7368...25059","validation","pH",5.80000019,5.86651985885909
"6233...25060","validation","pH",6.0999999,5.74035243464585
"5664...25061","validation","pH",6,6.7423233116431
"6005...25062","validation","pH",6.5,6.16859061769721
"6140...25063","validation","pH",5.4000001,5.61439987166286
"295...25064","validation","pH",6.16,6.47055962172507
"4277...25065","validation","pH",5.30000019,5.81650298423624
"6818...25066","validation","pH",5.0999999,4.86303808499058
"1554...25067","validation","pH",5.16,5.44800927942069
"7025","validation","pH",5.19999981,4.96425919846661
"4150...25069","validation","pH",6.30000019,6.23243613674571
"4755...25070","validation","pH",6,6.45471296341475
"4225...25071","validation","pH",5.9000001,5.54627594345393
"6009...25072","validation","pH",5.69999981,5.85573690377672
"6030...25073","validation","pH",6.19999981,6.06169628104452
"6960...25074","validation","pH",6,6.22212869880101
"8055...25075","validation","pH",5.30000019,5.59843265535071
"4436...25076","validation","pH",8.69999981,7.22608451620424
"1598...25077","validation","pH",5.97,6.22321912420789
"7255...25078","validation","pH",6.1,6.11003178783931
"7718...25079","validation","pH",5.9,5.91914494289252
"1434...25080","validation","pH",5.69,5.79637699128333
"5231...25081","validation","pH",6.0999999,6.07596991653945
"5090...25082","validation","pH",5.69999981,6.17932001276288
"6750...25083","validation","pH",4.69999981,4.81159470367835
"8172...25084","validation","pH",5.6,5.8610677250038
"4601...25085","validation","pH",4.80000019,5.2014258322852
"4996...25086","validation","pH",7.30000019,7.08024731450909
"7649...25087","validation","pH",5.0999999,5.25115537355968
"7921...25088","validation","pH",5.4,5.54880936462439
"4152...25089","validation","pH",6.5,6.69680110470918
"6398...25090","validation","pH",5.80000019,5.83662971272661
"4977...25091","validation","pH",4.30000019,4.58981514651197
"4844...25092","validation","pH",5.4000001,4.79954041533101
"1370...25093","validation","pH",5.92,5.74913944047694
"7971...25094","validation","pH",6.1,6.21781538373968
"8410...25095","validation","pH",5.1,5.02747237901085
"7453...25096","validation","pH",4.9000001,5.0942815615996
"4689...25097","validation","pH",5.30000019,5.14684140312912
"6125...25098","validation","pH",4.9000001,4.887514930224
"6422...25099","validation","pH",6.0999999,6.25349614375211
"7838...25100","validation","pH",6.30000019,5.95158920662963
"5767...25101","validation","pH",4.9000001,5.02454336250853
"5697...25102","validation","pH",6.30000019,5.92081131460663
"5733...25103","validation","pH",5.69999981,5.82904204902245
"6251...25104","validation","pH",6.0999999,6.00496351934682
"5050","validation","pH",6.2,5.87004006694742
"8140...25106","validation","pH",5.6,5.47896884893183
"6220...25107","validation","pH",5.30000019,4.5601395645924
"1396...25108","validation","pH",5.82,5.81577690035573
"8541...25109","validation","pH",5.80000019,5.79802883750162
"4963...25110","validation","pH",6.4000001,6.51954937130231
"6998...25111","validation","pH",5,5.55264422457817
"5147...25112","validation","pH",5.9000001,6.08559299928853
"251...25113","validation","pH",6.93,6.66048880061394
"6546...25114","validation","pH",5.9000001,5.93292835013294
"5795...25115","validation","pH",6.30000019,6.12827237371429
"7150...25116","validation","pH",4.5,4.48555549447644
"6355...25117","validation","pH",5.30000019,5.23797246073895
"6412...25118","validation","pH",7.30000019,7.35856484216167
"5315...25119","validation","pH",5.80000019,5.8723961050306
"8032...25120","validation","pH",5.9000001,5.93425575165571
"4216...25121","validation","pH",5.4000001,5.26455272290766
"5817...25122","validation","pH",6.19999981,6.36223312086318
"6328...25123","validation","pH",6.30000019,6.3314766072759
"7877...25124","validation","pH",6,5.93237324113225
"5340...25125","validation","pH",5.69999981,5.52664152377917
"4305...25126","validation","pH",4.0999999,4.48860009476324
"4087...25127","validation","pH",4.9000001,4.78812266377153
"5192...25128","validation","pH",5.5,6.23257301770705
"4092...25129","validation","pH",4.4000001,4.67353192397541
"4407...25130","validation","pH",4.69999981,4.97228144075022
"8005...25131","validation","pH",5.9000001,5.40311294152452
"6088...25132","validation","pH",4.30000019,3.94181116336092
"4740...25133","validation","pH",4.0999999,4.6910291083618
"5396...25134","validation","pH",5.5,5.96443214856982
"7886...25135","validation","pH",6.6,6.16942215373146
"6702...25136","validation","pH",5.80000019,5.84635957464236
"4186...25137","validation","pH",5.30000019,5.6432337178796
"7189...25138","validation","pH",6.69999981,6.31087759737406
"4189...25139","validation","pH",5.19999981,5.77392145413341
"4505...25140","validation","pH",5.80000019,6.02247840130434
"6956...25141","validation","pH",5.7,5.967195119528
"4391...25142","validation","pH",5.19999981,5.40028614890735
"6651...25143","validation","pH",4.9000001,5.61675086339453
"5483...25144","validation","pH",6.69999981,6.84049788166062
"5652...25145","validation","pH",5.30000019,4.64079936111589
"5009...25146","validation","pH",7.19999981,6.92128230174437
"5358...25147","validation","pH",6.5,5.85419439701749
"4115...25148","validation","pH",4.80000019,5.13668570632531
"7571...25149","validation","pH",5.69999981,5.78791289439366
"7499...25150","validation","pH",5.30000019,5.02214978992332
"6133...25151","validation","pH",4.69999981,4.39146336655941
"4359...25152","validation","pH",5.5,5.47781332802659
"5335...25153","validation","pH",6,5.52136372497391
"1600...25154","validation","pH",6.15,6.18531661185088
"8521...25155","validation","pH",6.5999999,6.75813533321167
"7763...25156","validation","pH",6.19999981,5.99263608487461
"4814...25157","validation","pH",4.80000019,4.28683471875144
"6913...25158","validation","pH",6,5.85928598094377
"6826...25159","validation","pH",5.80000019,5.406478391405
"5938...25160","validation","pH",5,4.81482629573353
"4747...25161","validation","pH",5.30000019,4.67501201514681
"1596...25162","validation","pH",5.58,5.76474060859897
"7749...25163","validation","pH",4.9000001,5.14727646953407
"4292...25164","validation","pH",4.0999999,4.44553816681816
"6508...25165","validation","pH",4.5,4.70083733915197
"7126...25166","validation","pH",4.5999999,4.87426390895691
"6404...25167","validation","pH",6,5.6730598596171
"6205...25168","validation","pH",6.30000019,6.09708857726658
"8131...25169","validation","pH",5.4000001,5.38904906260558
"7128...25170","validation","pH",5.5,4.97564312644992
"8052...25171","validation","pH",4.9,5.12717818874046
"4134...25172","validation","pH",5.19999981,4.8995408377357
"6429...25173","validation","pH",6.4000001,6.64440391952977
"243...25174","validation","pH",6.66,6.53714023874918
"8153...25175","validation","pH",6.6,6.26349369079978
"6377...25176","validation","pH",5.80000019,5.75199388695728
"4917...25177","validation","pH",5.19999981,4.91241969723919
"8346...25178","validation","pH",5.6,5.79664201932646
"4435...25179","validation","pH",8.39999962,7.14329206047743
"1560...25180","validation","pH",6.03,5.95515618210188
"8367...25181","validation","pH",5.3,4.49428287811751
"7586...25182","validation","pH",4.19999981,4.34009838132448
"6380...25183","validation","pH",6.0999999,6.37308116031207
"4434...25184","validation","pH",7.69999981,6.6955691911337
"5491...25185","validation","pH",6.9000001,6.96620842915963
"6762...25186","validation","pH",4.80000019,5.26832582038744
"8109...25187","validation","pH",4.5,4.23412055530708
"4237...25188","validation","pH",4.69999981,4.44419032158521
"7078...25189","validation","pH",5.6,5.72414931330325
"4296...25190","validation","pH",4.9000001,4.75920184384398
"6579...25191","validation","pH",6.4000001,5.7121244501779
"4157...25192","validation","pH",4.5999999,5.3194278111692
"7831...25193","validation","pH",4.9000001,5.19748582757895
"7516...25194","validation","pH",5,5.26547711837017
"7161...25195","validation","pH",5.0999999,4.91899242572237
"6387...25196","validation","pH",6.19999981,6.49087604490557
"7065...25197","validation","pH",5.4000001,5.25271292619514
"1488...25198","validation","pH",5.65,5.7424542878833
"7952...25199","validation","pH",5.8,6.22110272844204
"4270...25200","validation","pH",5.69999981,5.23645383272629
"5093...25201","validation","pH",6.19999981,6.00032082946101
"6091...25202","validation","pH",7,6.61672381046124
"6467...25203","validation","pH",5.0999999,5.66094524221856
"1528...25204","validation","pH",5.63,5.75037104932991
"4993...25205","validation","pH",6.4000001,6.77174221590622
"4160...25206","validation","pH",6,5.75670934756637
"5438...25207","validation","pH",5.9000001,6.78093528466405
"4777...25208","validation","pH",4.69999981,4.75228306122144
"1442...25209","validation","pH",5.88,5.8492761616731
"4478...25210","validation","pH",5.0999999,5.34671089778195
"6153...25211","validation","pH",5.30000019,5.18146626823455
"4256...25212","validation","pH",5.9000001,6.26071479054681
"8517...25213","validation","pH",5.30000019,5.10380282447658
"6570...25214","validation","pH",5.69999981,5.80075742443498
"5513...25215","validation","pH",6.4000001,6.48347933389547
"1782...25216","validation","pH",5.31,5.31340688164885
"4260...25217","validation","pH",4.80000019,4.15062189219534
"6857...25218","validation","pH",5.9,5.9313900449914
"7790...25219","validation","pH",5.80000019,5.51113615041934
"5240...25220","validation","pH",5,5.11377677491825
"8105...25221","validation","pH",5.8,5.62887685935739
"7884...25222","validation","pH",6.5,6.39156490876463
"5557...25223","validation","pH",5.19999981,5.21948842602771
"5645...25224","validation","pH",4.30000019,4.00198725215133
"6751...25225","validation","pH",4.5999999,4.32063750631472
"8313...25226","validation","pH",6.6,5.56978678254519
"4199...25227","validation","pH",6.4000001,6.27634230315076
"6996...25228","validation","pH",5,5.65192351645895
"1770...25229","validation","pH",6.05,5.97780625838579
"5424...25230","validation","pH",6.30000019,6.50538090282092
"7232...25231","validation","pH",5.8,5.93737432955939
"4648...25232","validation","pH",6.4000001,6.02114711822598
"6805...25233","validation","pH",5.19999981,4.84651650697733
"4636...25234","validation","pH",5.5,5.10699642411858
"4976...25235","validation","pH",5,5.19671054876611
"4975...25236","validation","pH",5.0999999,5.35360956690553
"247...25237","validation","pH",6.79,6.89261614846235
"4205...25238","validation","pH",6.30000019,6.23080451014617
"6670...25239","validation","pH",4.9000001,5.162628572553
"6305...25240","validation","pH",6.19999981,6.69354574021687
"6082...25241","validation","pH",5.19999981,4.91216522376926
"7382...25242","validation","pH",6.1,6.20508149589616
"6208...25243","validation","pH",8.69999981,7.21974989771765
"6236...25244","validation","pH",8.10000038,6.3087870726715
"1542...25245","validation","pH",5.93,5.8561188634461
"6922...25246","validation","pH",5.5,5.76266679005287
"1592...25247","validation","pH",5.55,5.70036302016262
"4655...25248","validation","pH",5.0999999,5.24776401125046
"5489...25249","validation","pH",6.5999999,6.87167373642293
"3933...25250","validation","pH",7.19999981,6.57262116745846
"6648...25251","validation","pH",6,5.80387513777796
"7199...25252","validation","pH",5.5,6.13192432051242
"6002...25253","validation","pH",5.30000019,5.52441146669548
"6074...25254","validation","pH",5.30000019,5.11381078639496
"5941...25255","validation","pH",5.30000019,5.01049492474436
"7789...25256","validation","pH",5.69999981,5.56988841424422
"7555...25257","validation","pH",6.19999981,6.30011622098009
"8553...25258","validation","pH",5.9,5.93779512724256
"8107...25259","validation","pH",5.7,4.40754093415832
"7045...25260","validation","pH",5.6,5.45936789037404
"5444...25261","validation","pH",7.19999981,6.81678337623741
"1812...25262","validation","pH",5.8,5.7699250281616
"4300...25263","validation","pH",5.4000001,5.17895634391424
"7527...25264","validation","pH",4.5999999,4.90423503417513
"7483...25265","validation","pH",5.80000019,5.3665947128032
"4851...25266","validation","pH",5.30000019,5.19587326900494
"5126...25267","validation","pH",4.9000001,5.51107162256253
"5661...25268","validation","pH",5.4000001,5.64670745892096
"7461...25269","validation","pH",5.5,5.54282332430149
"3935...25270","validation","pH",7.19999981,6.35472117101426
"4208...25271","validation","pH",7.0999999,6.81079419097141
"7543...25272","validation","pH",5.19999981,4.98838126433889
"7154...25273","validation","pH",5.80000019,4.98744991686687
"4630...25274","validation","pH",5.5999999,5.06063051505757
"3754...25275","validation","pH",5.9000001,5.15764810542559
"5572...25276","validation","pH",6.4000001,6.24510887193573
"4750...25277","validation","pH",5,4.70230532631216
"6498...25278","validation","pH",5.0999999,4.5773282461685
"5527...25279","validation","pH",5.69999981,5.56092820772509
"7712...25280","validation","pH",5.2,5.44330371761317
"6188...25281","validation","pH",7.9000001,7.22327207675394
"5608...25282","validation","pH",3.79999995,3.93084778706341
"8345...25283","validation","pH",5.5999999,5.51666991482126
"4362...25284","validation","pH",5.9000001,6.20034826552966
"7582...25285","validation","pH",5,4.50191639788475
"5456...25286","validation","pH",6.5999999,7.0842164006074
"8458...25287","validation","pH",7.7,6.51268662011153
"7209...25288","validation","pH",6.19999981,6.14765035098811
"5668...25289","validation","pH",7.4000001,6.93997614673255
"6980...25290","validation","pH",6.4,6.20974826143043
"5866...25291","validation","pH",5.30000019,5.1482627134472
"5969...25292","validation","pH",7.0999999,6.16664826914934
"7559...25293","validation","pH",6,5.82076018221302
"6602...25294","validation","pH",5.19999981,5.43411062967945
"7307...25295","validation","pH",5.19999981,4.78271880334104
"6234...25296","validation","pH",6.30000019,5.99702132488011
"4276...25297","validation","pH",5.0999999,6.26218144636443
"4428...25298","validation","pH",5.80000019,6.4639798727962
"5204...25299","validation","pH",5.9000001,5.78798310833385
"7259...25300","validation","pH",5.5999999,5.73017555486143
"5554...25301","validation","pH",4.80000019,5.02755697839575
"4582...25302","validation","pH",4.19999981,4.40612472943269
"6199...25303","validation","pH",8.19999981,6.94554344811829
"8390...25304","validation","pH",4.1,4.72758073597249
"4234...25305","validation","pH",6.0999999,6.5062473967278
"7587...25306","validation","pH",4.5999999,4.73238437005659
"7961...25307","validation","pH",5.5999999,5.52045574999976
"5750...25308","validation","pH",4.69999981,5.4357114617009
"1870...25309","validation","pH",5.8,5.82777923436645
"6756...25310","validation","pH",4.5999999,4.78211776632575
"7825...25311","validation","pH",7.9000001,7.58423624486263
"8305...25312","validation","pH",5.80000019,5.62278451317876
"5718...25313","validation","pH",7.5999999,7.24764606208264
"1444...25314","validation","pH",5.8,5.91186463965575
"4306...25315","validation","pH",4.69999981,4.74808506191712
"7509...25316","validation","pH",4.5999999,5.18236787229196
"8421...25317","validation","pH",5.1,4.93172921358606
"8419...25318","validation","pH",5.1,5.22811158592107
"261...25319","validation","pH",6.12,6.09649527496477
"1440...25320","validation","pH",5.84,5.7527362635459
"289...25321","validation","pH",5.67,5.870976753347
"7348...25322","validation","pH",5.0999999,5.06891903012084
"1302...25323","validation","pH",6.23,6.08069028354399
"6237...25324","validation","pH",8.30000019,5.61275580498212
"6680...25325","validation","pH",6,6.15394417845509
"7762...25326","validation","pH",5.19999981,5.49249307294277
"6693...25327","validation","pH",6.0999999,6.49591004489884
"6129...25328","validation","pH",6.30000019,5.3748941895452
"7660...25329","validation","pH",6.4000001,5.56702215749033
"4420...25330","validation","pH",5.4000001,5.23201723813272
"7034...25331","validation","pH",5.30000019,5.25757516739503
"7263...25332","validation","pH",5.4,5.40439760519603
"7819...25333","validation","pH",6.3,6.18697721709384
"5011...25334","validation","pH",8,7.11728263164034
"4242...25335","validation","pH",5.69999981,5.81728231447152
"4730...25336","validation","pH",5.30000019,5.00255153927098
"4819...25337","validation","pH",5,4.95231824337468
"5952...25338","validation","pH",5.9000001,5.67107442229558
"6087...25339","validation","pH",4.5,3.7733932083634
"5769...25340","validation","pH",4.80000019,5.38663729459101
"8363...25341","validation","pH",5.8,5.71062986051051
"7447...25342","validation","pH",5.3,5.4088340242231
"4280...25343","validation","pH",5.5,5.43277221167316
"5644...25344","validation","pH",4,3.9088160098336
"5171...25345","validation","pH",5,5.27765594146506
"7468...25346","validation","pH",4.9000001,5.25684784328399
"4890...25347","validation","pH",5,4.92246313759591
"6770...25348","validation","pH",5.19999981,5.04244922248518
"4788...25349","validation","pH",4.80000019,4.5946055955515
"7554...25350","validation","pH",5.9000001,5.84046226631639
"5586...25351","validation","pH",5.80000019,5.83089331850622
"6181...25352","validation","pH",5.4000001,5.16015481445776
"5548...25353","validation","pH",7.5,7.58812354842034
"7536...25354","validation","pH",5.19999981,5.27913595553497
"6151...25355","validation","pH",5.0999999,5.44821220978247
"7740...25356","validation","pH",5.9,5.49952835982109
"6565...25357","validation","pH",5.19999981,5.36229766434783
"6222...25358","validation","pH",5,5.18900232499292
"6386...25359","validation","pH",5.9000001,5.77472937561461
"1482...25360","validation","pH",5.93,5.98043786419343
"5741...25361","validation","pH",5.80000019,5.80738267202039
"5566...25362","validation","pH",8,8.46004954808268
"4724...25363","validation","pH",5.30000019,5.28979249962758
"7084...25364","validation","pH",4.6,4.7957196103722
"8299...25365","validation","pH",5.5999999,5.32088702211634
"6337...25366","validation","pH",6.0999999,6.25985204898432
"6915...25367","validation","pH",5.69999981,5.65115387770545
"5479...25368","validation","pH",6.4000001,6.57861303045706
"1802...25369","validation","pH",6.13,6.01195284750968
"6089...25370","validation","pH",4.80000019,4.33727219687724
"5978...25371","validation","pH",4.9000001,5.6320239051167
"5735...25372","validation","pH",5.80000019,5.89847585186744
"7517...25373","validation","pH",5.0999999,4.85076455722403
"6994...25374","validation","pH",5.1,5.65259157309078
"4937...25375","validation","pH",4.80000019,4.69864161730181
"4911...25376","validation","pH",5.4000001,5.56330216897508
"7318...25377","validation","pH",5.19999981,5.28339770118311
"4951...25378","validation","pH",6.0999999,5.89419152590321
"225...25379","validation","pH",6.61,6.46899226051404
"5029...25380","validation","pH",5.80000019,5.70103009197808
"6622...25381","validation","pH",5.0999999,5.63291928602119
"7106...25382","validation","pH",5.6,5.45242377454144
"7160...25383","validation","pH",4.9000001,4.75590956817297
"4333...25384","validation","pH",4.5,4.63559071593563
"8526...25385","validation","pH",5.5,5.49375692465747
"6327...25386","validation","pH",6.30000019,6.39708422340973
"6323...25387","validation","pH",6.19999981,6.02562821960504
"6489...25388","validation","pH",6.4000001,5.76976756819477
"6874...25389","validation","pH",5,4.91921548921264
"215...25390","validation","pH",5.43,5.74721178465527
"6068...25391","validation","pH",5.4000001,5.3935713166195
"4827...25392","validation","pH",5.4000001,5.06272892056236
"1520...25393","validation","pH",5.94,5.98448781684982
"6385...25394","validation","pH",5.5999999,5.50178612030617
"5327...25395","validation","pH",5.5999999,5.32295219734405
"8188...25396","validation","pH",4.9,5.45872012946962
"7606...25397","validation","pH",5.5999999,5.84135261434643
"6547...25398","validation","pH",5.5999999,6.91664488135185
"7140...25399","validation","pH",4.5,4.62808070506346
"6240...25400","validation","pH",5.0999999,5.39906063021805
"6861...25401","validation","pH",5.8,5.37238830503332
"6032...25402","validation","pH",5.69999981,5.0977199251442
"4492...25403","validation","pH",5,5.2576016551473
"8067...25404","validation","pH",4.5,5.17429287621754
"4759...25405","validation","pH",5.5999999,5.65664614595354
"6950...25406","validation","pH",6.7,6.4724159108855
"4817...25407","validation","pH",5.30000019,5.30995431472231
"5646...25408","validation","pH",5,4.75504088044847
"4094...25409","validation","pH",4.4000001,4.46213538202229
"6819...25410","validation","pH",5.0999999,5.05331884735332
"1394...25411","validation","pH",5.83,5.87408607926285
"1380...25412","validation","pH",6.21,6.02172212103178
"6647...25413","validation","pH",5.80000019,5.64096613676464
"7683...25414","validation","pH",5.5,5.78316867496319
"6428...25415","validation","pH",5.80000019,6.45943800981188
"1828...25416","validation","pH",6.04,5.99797433617469
"6349...25417","validation","pH",5.4000001,5.37520381240196
"5676...25418","validation","pH",5.69999981,5.83222815260636
"5072...25419","validation","pH",6.9000001,6.82519502861655
"6357...25420","validation","pH",5.5,5.22794595643081
"8496...25421","validation","pH",6.69999981,6.73667447339585
"8122...25422","validation","pH",5,5.54349092305754
"5622...25423","validation","pH",4.30000019,4.04955685345669
"4932...25424","validation","pH",5.19999981,5.40552153429648
"7941...25425","validation","pH",5.4000001,5.54771423463185
"4884...25426","validation","pH",5.0999999,4.90301117961872
"5084...25427","validation","pH",5.4000001,6.0708985171942
"1536...25428","validation","pH",6.13,5.82707522380545
"6102...25429","validation","pH",4.30000019,4.11031212047266
"5636...25430","validation","pH",5,5.12829085169246
"6310...25431","validation","pH",6.30000019,5.92292056854392
"4197...25432","validation","pH",9.30000019,8.69257697566635
"4606...25433","validation","pH",5,5.26402993906533
"5366...25434","validation","pH",6.5,6.48454002138346
"5994...25435","validation","pH",5.80000019,5.70013486209353
"7956...25436","validation","pH",5.80000019,6.32044283262777
"5783...25437","validation","pH",6.5,6.32522458998921
"4503...25438","validation","pH",5,5.48814041549467
"7059...25439","validation","pH",5.5,5.45813109278515
"7671...25440","validation","pH",6.4000001,6.24813587883976
"1306...25441","validation","pH",6.32,6.0850257999515
"7357...25442","validation","pH",5.5,5.53318646242894
"7384...25443","validation","pH",6.3,6.30656879183227
"6308...25444","validation","pH",6,5.84437198040053
"6113...25445","validation","pH",4.9000001,5.00092527318699
"6499...25446","validation","pH",5.0999999,4.9726711342863
"5655...25447","validation","pH",5.69999981,5.64037709841979
"8071...25448","validation","pH",4.5,4.72202834888849
"7882...25449","validation","pH",6.4,6.19364306167528
"4835...25450","validation","pH",5.4000001,5.39412075851622
"5528...25451","validation","pH",5.69999981,5.8386392008863
"7551...25452","validation","pH",5.19999981,5.22462553127113
"4867...25453","validation","pH",5.30000019,5.21578211833649
"5625...25454","validation","pH",4.9000001,5.20483386689995
"1524...25455","validation","pH",5.87,5.87204034922154
"4971...25456","validation","pH",5.19999981,5.05946056954089
"4278...25457","validation","pH",6.5,6.17875607779432
"8435...25458","validation","pH",4.9000001,4.71668234950855
"4573...25459","validation","pH",5,5.19494349096351
"6167...25460","validation","pH",5.19999981,5.41058317760294
"5039...25461","validation","pH",5.5,5.88302739091234
"6677...25462","validation","pH",5.69999981,5.77549363001797
"8159...25463","validation","pH",5.6,5.26633284106502
"5448...25464","validation","pH",6.0999999,6.66394261085891
"6714...25465","validation","pH",5.30000019,5.83366345539638
"4823...25466","validation","pH",5.30000019,5.2761318579017
"1538...25467","validation","pH",5.94,5.79692183764028
"6176...25468","validation","pH",5.5999999,5.46524308698084
"6315...25469","validation","pH",6,6.04036968644423
"5546...25470","validation","pH",8.19999981,6.99418852771033
"7723...25471","validation","pH",6,6.29136059779838
"8317...25472","validation","pH",6,6.20595055540502
"7958...25473","validation","pH",5.80000019,6.37800793000143
"6886...25474","validation","pH",5.9,5.78411862295118
"8111...25475","validation","pH",3.9,3.85982080242555
"5926...25476","validation","pH",5.4000001,5.23683118691364
"6748...25477","validation","pH",4.0999999,4.00945883917874
"6786...25478","validation","pH",5.5999999,5.55385560766416
"7163...25479","validation","pH",4.8,4.41708420932034
"5690...25480","validation","pH",3.70000005,3.57967173384234
"5579...25481","validation","pH",6.69999981,6.23989064815303
"5485...25482","validation","pH",6.69999981,6.5017974482528
"8484...25483","validation","pH",6.5999999,6.49232135379043
"5929...25484","validation","pH",5.69999981,5.26024829548141
"4310...25485","validation","pH",5,5.07199921198403
"6931...25486","validation","pH",6.0999999,6.13735058823396
"4378...25487","validation","pH",4.30000019,4.72275403298675
"6417...25488","validation","pH",5.4000001,5.67122607752951
"4254...25489","validation","pH",5.5999999,5.8911156028934
"5014...25490","validation","pH",7.80000019,6.77118058250348
"4402...25491","validation","pH",4.5999999,4.54413786979915
"8194...25492","validation","pH",6.5,6.60239415715599
"4980...25493","validation","pH",4.19999981,4.03786688163981
"6799...25494","validation","pH",5.4000001,5.31752657598361
"1438...25495","validation","pH",6.23,5.877884297791
"8547...25496","validation","pH",5.9000001,6.26773227906519
"7849...25497","validation","pH",5.1,5.37156624956898
"4418...25498","validation","pH",5.69999981,5.38244875307798
"6086...25499","validation","pH",5.4000001,5.2807781326275
"1404...25500","validation","pH",5.67,5.75877076963045
"4999...25501","validation","pH",7.80000019,7.27783742850001
"6098...25502","validation","pH",4.30000019,4.65172705260747
"8048...25503","validation","pH",5,5.45451910416733
"6275...25504","validation","pH",5.0999999,5.49849181355918
"1288...25505","validation","pH",6.11,5.90235436380655
"4572...25506","validation","pH",5.5999999,5.81430079526801
"6436...25507","validation","pH",5.2,5.46643227443025
"8024...25508","validation","pH",4.9,5.26139741996153
"5255...25509","validation","pH",5.69999981,5.76182631221137
"4581...25510","validation","pH",5.30000019,5.49753398993353
"4832...25511","validation","pH",5.5,5.46494768190932
"5907...25512","validation","pH",5.80000019,5.68140415166334
"6559...25513","validation","pH",5.5,5.43067522629033
"6790...25514","validation","pH",5.0999999,5.0113268382684
"5004...25515","validation","pH",5.9000001,5.83735696466942
"6024...25516","validation","pH",6.30000019,6.45311776282945
"7228...25517","validation","pH",5.0999999,5.38816053361174
"4126...25518","validation","pH",6.19999981,6.82133018053528
"6954...25519","validation","pH",6.4000001,6.31598780240504
"4098...25520","validation","pH",4.5999999,5.19184395809528
"7988...25521","validation","pH",6.80000019,6.97915896072146
"8508...25522","validation","pH",6.30000019,7.20159417013222
"8205...25523","validation","pH",6.1,6.43634801830762
"7317...25524","validation","pH",4.9000001,5.13383256939952
"4396...25525","validation","pH",5.80000019,4.99320176871627
"5773...25526","validation","pH",5.0999999,5.67512654928475
"4585...25527","validation","pH",5,5.20804793019579
"6346...25528","validation","pH",6.30000019,6.16110300712814
"4649...25529","validation","pH",6.5,6.02628486951224
"8036...25530","validation","pH",5.6,5.57819957925498
"1508...25531","validation","pH",5.9,5.86866690678564
"6555...25532","validation","pH",5.5,5.46025040608186
"8383...25533","validation","pH",5.5,5.41020174508467
"8337...25534","validation","pH",5.5,5.30751151340415
"7785...25535","validation","pH",6.4000001,6.53918903807451
"4954...25536","validation","pH",5.4000001,5.64297476062794
"6872...25537","validation","pH",4.9000001,4.92040683005523
"4838...25538","validation","pH",5.0999999,5.30049674057455
"6127...25539","validation","pH",5.5,5.30256000235721
"4424...25540","validation","pH",6.30000019,6.24503613774184
"3923...25541","validation","pH",5.80000019,6.38413372632875
"8147...25542","validation","pH",4.8,5.4952742017772
"4170...25543","validation","pH",5.5,5.41887806873806
"7104...25544","validation","pH",5.4,5.40656013310335
"6597...25545","validation","pH",4.9000001,5.51748126096135
"7442...25546","validation","pH",5,5.02094362384963
"1842...25547","validation","pH",5.7,5.67406970446732
"8546...25548","validation","pH",5.80000019,6.06204486089196
"6637...25549","validation","pH",6.80000019,5.5059502514984
"7451...25550","validation","pH",4.9,5.02470806110714
"6825...25551","validation","pH",5,4.94428257927342
"239...25552","validation","pH",5.82,6.02700803518713
"5446...25553","validation","pH",6,6.2667525920787
"4852...25554","validation","pH",5.80000019,5.46972270042163
"4474...25555","validation","pH",5.69999981,5.55610130808632
"5279...25556","validation","pH",5.5,5.17322460458462
"6798...25557","validation","pH",5.9000001,5.89106889604968
"5598...25558","validation","pH",6.4000001,6.54192122494095
"5913...25559","validation","pH",6.30000019,5.96164615737524
"4763...25560","validation","pH",5.80000019,5.50182579783359
"7057...25561","validation","pH",5.2,5.30384266591145
"7323...25562","validation","pH",3.9000001,4.25399754295693
"4411...25563","validation","pH",5.30000019,5.28340603179739
